geo_name,geo_id,pop_2016,adult_obesity_2017,poverty_rate_2016,high_school_graduation_2017,unemployment_2017,violent_crime_2017,age,median_property_value_2016
"O'Brien County, IA",05000US19141,9155,0.316,0.092528236316247,0.888,0.028,160.43,33.4,86600
"Osceola County, IA",05000US19143,24972,0.344,0.10440105890139,,0.028,21.42,33.4,143000
"Page County, IA",05000US19145,7061,0.353,0.149498943349922,0.9,0.04,235.92,33.4,70800
"Palo Alto County, IA",05000US19147,459159,0.357,0.090557891148733,,0.03,226.07,33.4,161100
"Plymouth County, IA",05000US19149,93198,0.322,0.086205488402483,0.957,0.028,96.07,33.4,128500
"Pocahontas County, IA",05000US19151,18622,0.319,0.128298057407944,,0.03,102.46,33.4,128100
"Polk County, IA",05000US19153,5054,0.292,0.124310398436459,0.883,0.036,325.93,33.4,75700
"Pottawattamie County, IA",05000US19155,10034,0.36,0.117580927818007,0.902,0.036,693.45,33.4,83200
"Poweshiek County, IA",05000US19157,171116,0.321,0.100130579297246,0.883,0.036,211.83,33.4,150900
"Ringgold County, IA",05000US19159,11944,0.349,0.109919571045576,,0.033,39.35,33.4,107900
"Sac County, IA",05000US19161,34621,0.33,0.101620629905208,0.975,0.032,99.1,33.4,147700
"Scott County, IA",05000US19163,94834,0.318,0.121612363198751,0.88,0.046,469.01,33.4,167800
"Shelby County, IA",05000US19165,17423,0.294,0.100299017513883,0.931,0.028,14.26,33.4,103300
"Sioux County, IA",05000US19167,6209,0.29,0.075869990376556,0.927,0.024,97.26,33.5,74800
"Story County, IA",05000US19169,12539,0.271,0.223457195840473,0.937,0.024,143.29,33.5,88100
"Tama County, IA",05000US19171,7380,0.313,0.129743468495094,0.936,0.043,433.25,33.5,80400
"Taylor County, IA",05000US19173,35242,0.309,0.131951299769661,,0.031,16.08,33.5,81400
"Union County, IA",05000US19175,48170,0.378,0.129366634018936,0.964,0.041,130.53,33.5,165200
"Van Buren County, IA",05000US19177,22115,0.357,0.145185591014929,,0.04,169.7,33.5,127500
"Wapello County, IA",05000US19179,6403,0.356,0.175362613725547,0.866,0.051,244.52,33.5,73200
"Warren County, IA",05000US19181,37050,0.311,0.073444010276117,0.953,0.033,302.52,33.5,90000
"Washington County, IA",05000US19183,10580,0.315,0.08995148995149,0.908,0.031,343.3,33.5,93300
"Wayne County, IA",05000US19185,20789,0.333,0.146713242299143,,0.039,62.85,33.5,159400
"Webster County, IA",05000US19187,102426,0.311,0.156714891129622,0.833,0.042,465.63,33.5,104300
"Winnebago County, IA",05000US19189,7562,0.286,0.102484472049689,0.937,0.039,72.13,33.5,95100
"Winneshiek County, IA",05000US19191,12891,0.254,0.079921815615159,0.964,0.036,14.23,33.5,76700
"Woodbury County, IA",05000US19193,12951,0.343,0.141633145615447,0.889,0.037,326.23,33.5,73700
"Worth County, IA",05000US19195,7858,0.337,0.104701432045393,,0.039,123.67,33.5,91200
"Wright County, IA",05000US19197,16557,0.344,0.12846865364851,0.96,0.038,141.76,33.5,100300
"Allen County, KS",05000US20001,4831,0.342,0.154143201930813,0.902,0.052,217.52,33.5,77400
"Anderson County, KS",05000US20003,27214,0.333,0.151077280350923,0.921,0.05,246.01,33.5,83700
"Atchison County, KS",05000US20005,14751,0.331,0.1922599202458,0.898,0.061,291.73,33.5,82300
"Barber County, KS",05000US20007,9810,0.367,0.141864870553568,,0.043,318.56,33.5,86000
"Barton County, KS",05000US20009,66264,0.354,0.154816256268243,0.837,0.043,385.74,33.5,137800
"Bourbon County, KS",05000US20011,2694,0.339,0.173946467258369,0.879,0.049,530.83,33.5,83200
"Brown County, KS",05000US20013,3470,0.296,0.145094806265458,0.93,0.04,187.23,33.5,53900
"Butler County, KS",05000US20015,20737,0.319,0.096967316153363,0.882,0.043,215.21,33.5,74800
"Chase County, KS",05000US20017,2679,0.283,0.125048243921266,,0.037,133.24,33.5,84500
"Chautauqua County, KS",05000US20019,2131,0.341,0.148366205475419,,0.058,,33.5,67300
"Cherokee County, KS",05000US20021,8346,0.37,0.162181996086106,0.9,0.045,295.6,33.5,99400
"Cheyenne County, KS",05000US20023,9302,0.335,0.088602801968951,,0.028,109.81,33.5,72500
"Clark County, KS",05000US20025,8433,0.312,0.135814403093282,,0.025,168.71,33.5,107300
"Clay County, KS",05000US20027,1898,0.362,0.09725442342892,0.925,0.043,223.43,33.5,65900
"Cloud County, KS",05000US20029,35977,0.299,0.129314208874944,0.901,0.039,464.22,33.5,83000
"Coffey County, KS",05000US20031,39281,0.305,0.107431049018427,0.955,0.057,108.66,33.6,85100
"Comanche County, KS",05000US20033,2886,0.336,0.085667215815486,,0.035,,33.6,61400
"Cowley County, KS",05000US20035,19384,0.36,0.164097405095127,0.857,0.047,366.08,33.6,110300
"Crawford County, KS",05000US20037,7793,0.33,0.218498623693845,0.861,0.051,319.95,33.6,92000
"Decatur County, KS",05000US20039,116352,0.361,0.133261879242587,,0.038,0,33.6,181900
"Dickinson County, KS",05000US20041,2975,0.319,0.112441958632334,0.914,0.053,148.77,33.6,58000
"Doniphan County, KS",05000US20043,2635,0.321,0.121893325886624,,0.044,219.87,33.6,48800
"Douglas County, KS",05000US20045,29032,0.242,0.192221126839158,0.837,0.037,312.93,33.6,155900
"Edwards County, KS",05000US20047,6375,0.329,0.110956036287509,,0.033,171.17,33.6,85700
"Elk County, KS",05000US20049,36983,0.325,0.173627223511214,,0.049,0,33.6,122700
"Ellis County, KS",05000US20051,34492,0.316,0.14398103243884,0.871,0.03,335.39,33.6,103600
"Ellsworth County, KS",05000US20053,25663,0.333,0.084823898211322,,0.037,153.82,33.6,118200
"Finney County, KS",05000US20055,36818,0.352,0.159131510237735,0.804,0.036,442.32,33.6,136100
"Ford County, KS",05000US20057,2682,0.306,0.174032903512672,0.839,0.034,347.52,33.6,77800
"Franklin County, KS",05000US20059,2577,0.338,0.134640837444351,0.853,0.046,271.9,33.6,72000
"Geary County, KS",05000US20061,7748,0.327,0.12445505789576,0.71,0.062,451.85,33.6,101000
"Gove County, KS",05000US20063,6037,0.302,0.091879527258864,,0.026,167.88,33.6,115300
"Graham County, KS",05000US20065,1235,0.289,0.103312302839117,,0.04,153.63,33.6,89100
"Grant County, KS",05000US20067,6304,0.356,0.113488129402557,0.875,0.037,267.42,33.6,59300
"Gray County, KS",05000US20069,2567,0.36,0.083193277310924,,0.023,170.51,33.6,88100
"Greeley County, KS",05000US20071,5798,0.326,0.070539419087137,,0.022,77.44,33.6,66200
"Greenwood County, KS",05000US20073,34814,0.327,0.144012944983819,,0.047,190.52,33.6,120600
"Hamilton County, KS",05000US20075,4087,0.371,0.109855862874951,,0.02,305.58,33.6,114800
"Harper County, KS",05000US20077,1919,0.342,0.136556854410202,,0.039,365.29,33.7,85900
"Harvey County, KS",05000US20079,13365,0.31,0.125044872561924,0.91,0.039,398.51,33.7,121000
"Haskell County, KS",05000US20081,18880,0.339,0.129024269440317,,0.026,205.37,33.7,130100
"Hodgeman County, KS",05000US20083,3003,0.32,0.057355284121083,,0.033,101.4,33.7,53200
"Jackson County, KS",05000US20085,572428,0.334,0.081960963708448,0.888,0.037,173,33.7,222400
"Jefferson County, KS",05000US20087,3943,0.299,0.091336540020537,0.945,0.042,211.8,33.7,91000
"Jewell County, KS",05000US20089,7697,0.296,0.152605042016807,,0.045,,33.7,90200
"Johnson County, KS",05000US20091,2520,0.248,0.06036555866701,0.902,0.034,142.4,33.7,118400
"Kearny County, KS",05000US20093,20833,0.287,0.125814014066163,,0.032,294.71,33.7,75300
"Kingman County, KS",05000US20095,1687,0.322,0.087705352411235,0.855,0.044,189.7,33.7,74700
"Kiowa County, KS",05000US20097,78785,0.328,0.108732876712329,0.375,0.03,59.56,33.7,168900
"Labette County, KS",05000US20099,3134,0.34,0.18179584213889,0.905,0.058,361.79,33.7,69300
"Lane County, KS",05000US20101,9524,0.308,0.088516746411483,,0.034,251.6,33.7,90500
"Leavenworth County, KS",05000US20103,2800,0.328,0.099142536229899,0.92,0.045,429.77,33.7,80500
"Lincoln County, KS",05000US20105,33401,0.312,0.108009305417082,,0.035,31.54,33.7,94500
"Linn County, KS",05000US20107,29164,0.316,0.14952380952381,0.887,0.064,233.66,33.7,138800
"Logan County, KS",05000US20109,12213,0.311,0.095686843059079,,0.025,143.04,33.7,82600
"Lyon County, KS",05000US20111,9963,0.347,0.208873442294445,0.823,0.044,143.12,33.7,92000
"McPherson County, KS",05000US20113,4310,0.292,0.065923395072829,0.904,0.03,169.52,33.7,91100
"Marion County, KS",05000US20115,32787,0.309,0.108834602924437,,0.039,83.88,33.7,173400
"Marshall County, KS",05000US20117,6299,0.326,0.094559983608237,0.902,0.029,129.88,33.7,90000
"Meade County, KS",05000US20119,33765,0.27,0.141252390057361,,0.03,768.56,33.7,71600
"Miami County, KS",05000US20121,5694,0.341,0.095826460427624,0.894,0.043,187.29,33.7,89500
"Mitchell County, KS",05000US20123,3033,0.321,0.11558872305141,,0.034,328.09,33.7,105600
"Montgomery County, KS",05000US20125,10177,0.351,0.189844464775846,0.848,0.065,634.46,33.7,110400
"Morris County, KS",05000US20127,16358,0.351,0.088045812455261,,0.044,148.98,33.7,74500
"Morton County, KS",05000US20129,3047,0.319,0.100917431192661,0.747,0.044,266.98,33.7,68800
"Nemaha County, KS",05000US20131,5558,0.304,0.109264139468883,0.935,0.026,128.1,33.7,69700
"Neosho County, KS",05000US20133,16001,0.335,0.196776232616941,0.904,0.075,246.17,33.7,101800
"Ness County, KS",05000US20135,3746,0.311,0.11300568371782,,0.033,226.88,33.7,60100
"Norton County, KS",05000US20137,6004,0.324,0.088921901528014,,0.025,106.67,33.7,92800
"Osage County, KS",05000US20139,6840,0.371,0.115840893230984,0.907,0.05,171.41,33.7,77200
"Osborne County, KS",05000US20141,5484,0.332,0.174165056582942,,0.035,145.21,33.8,76500
"Ottawa County, KS",05000US20143,22920,0.379,0.085233072473631,,0.039,99.22,33.8,165900
"Pawnee County, KS",05000US20145,9729,0.303,0.073044379209118,,0.037,267.62,33.8,86300
"Phillips County, KS",05000US20147,2557,0.288,0.094300712410949,,0.033,120.59,33.8,81500
"Pottawatomie County, KS",05000US20149,63803,0.313,0.090306911017885,0.943,0.035,220.91,33.8,96100
"Pratt County, KS",05000US20151,4768,0.338,0.131361834351227,0.881,0.041,326.3,33.8,55400
"Rawlins County, KS",05000US20153,9949,0.323,0.081016679904686,,0.024,181.46,33.8,74200
"Reno County, KS",05000US20155,75026,0.357,0.143314612277072,0.866,0.043,438.43,33.8,184500
"Republic County, KS",05000US20157,5160,0.309,0.113685113685114,,0.028,158.1,33.8,74600
"Rice County, KS",05000US20159,3144,0.326,0.151898734177215,,0.038,103.77,33.8,66700
"Riley County, KS",05000US20161,6988,0.238,0.216823588085055,0.837,0.033,230.31,33.8,85100
"Rooks County, KS",05000US20163,55547,0.328,0.135358004827031,,0.046,102.29,33.8,123200
"Rush County, KS",05000US20165,4958,0.326,0.074723846653671,,0.036,240.7,33.8,133500
"Russell County, KS",05000US20167,508221,0.304,0.130023296447292,,0.038,369.36,33.8,128000
"Saline County, KS",05000US20169,23185,0.351,0.147820453493753,0.882,0.038,344.19,33.8,89400
"Scott County, KS",05000US20171,178567,0.321,0.051282051282051,0.825,0.028,368.53,33.8,125900
"Sedgwick County, KS",05000US20173,2522,0.314,0.150497497557377,0.82,0.048,622.45,33.8,91400
"Seward County, KS",05000US20175,6038,0.386,0.189032998058938,0.885,0.044,339.6,33.8,80400
"Shawnee County, KS",05000US20177,3701,0.329,0.144706078344641,0.802,0.043,439.58,33.8,65200
"Sheridan County, KS",05000US20179,4284,0.315,0.060970718010429,,0.023,117.42,33.8,64900
"Sherman County, KS",05000US20181,2115,0.299,0.170291687742371,0.725,0.03,261.67,33.8,76900
"Smith County, KS",05000US20183,5738,0.341,0.138736263736264,,0.039,48.22,33.8,98600
"Stafford County, KS",05000US20185,23509,0.325,0.158009180961585,,0.04,260.06,33.8,84200
"Stanton County, KS",05000US20187,7909,0.313,0.073381294964029,,0.03,,33.8,110100
"Stevens County, KS",05000US20189,2927,0.348,0.179564370462192,0.921,0.038,51,33.8,82000
"Sumner County, KS",05000US20191,6960,0.311,0.125054428285291,0.912,0.045,275.45,33.8,112700
"Thomas County, KS",05000US20193,1584,0.35,0.100052938062467,0.899,0.027,305.32,33.8,82500
"Trego County, KS",05000US20195,5613,0.297,0.04323374340949,,0.036,56.12,33.8,73900
"Wabaunsee County, KS",05000US20197,2168,0.309,0.067164179104478,,0.039,173.35,33.8,81800
"Wallace County, KS",05000US20199,8956,0.331,0.101607717041801,,0.027,0,33.8,61700
"Washington County, KS",05000US20201,3186,0.307,0.10501280643981,,0.032,58.11,33.8,52100
"Wichita County, KS",05000US20203,161777,0.294,0.059905660377359,,0.03,297.18,33.9,90100
"Wilson County, KS",05000US20205,19156,0.329,0.16704910509408,,0.067,243.9,33.9,86100
"Woodson County, KS",05000US20207,20421,0.334,0.232245681381958,,0.051,214.72,33.9,98200
"Wyandotte County, KS",05000US20209,21867,0.362,0.227408434517564,0.729,0.061,603.15,33.9,136300
"Adair County, KY",05000US21001,8216,0.343,0.232686047816814,0.975,0.076,65.8,33.9,108400
"Allen County, KY",05000US21003,43287,0.339,0.169769173492182,0.88,0.05,54.2,33.9,108300
"Anderson County, KY",05000US21005,12113,0.346,0.113292074635138,0.96,0.042,82.49,33.9,73500
"Ballard County, KY",05000US21007,27676,0.342,0.163909584543503,0.925,0.071,80,33.9,59800
"Barren County, KY",05000US21009,125656,0.31,0.213936805342521,0.843,0.053,120.62,33.9,178300
"Bath County, KY",05000US21011,20004,0.304,0.244944008022731,0.925,0.078,25.07,33.9,140500
"Bell County, KY",05000US21013,48716,0.379,0.365539934190847,0.943,0.085,156.11,33.9,100700
"Boone County, KY",05000US21015,29650,0.325,0.079200282858153,0.915,0.042,137.09,33.9,136900
"Bourbon County, KY",05000US21017,8404,0.341,0.170348127035831,0.875,0.049,124.47,33.9,96200
"Boyd County, KY",05000US21019,13476,0.385,0.189788739992663,0.917,0.07,147.91,33.9,49600
"Boyle County, KY",05000US21021,20000,0.322,0.163677800194276,0.95,0.057,191.2,33.9,91600
"Bracken County, KY",05000US21023,77727,0.324,0.206540033661938,0.919,0.064,55.31,33.9,149000
"Breathitt County, KY",05000US21025,12828,0.416,0.334673748103187,0.705,0.095,,33.9,92300
"Breckinridge County, KY",05000US21027,12758,0.366,0.171092951991828,0.941,0.061,51.27,33.9,95600
"Bullitt County, KY",05000US21029,38302,0.328,0.102529510961214,0.86,0.047,117.76,33.9,123400
"Butler County, KY",05000US21031,91456,0.332,0.246006389776358,0.925,0.06,72.57,33.9,156600
"Caldwell County, KY",05000US21033,4954,0.35,0.211387957195336,0.925,0.056,157.47,33.9,78800
"Calloway County, KY",05000US21035,10776,0.301,0.248629148629149,0.957,0.048,150.99,33.9,104200
"Campbell County, KY",05000US21037,27292,0.316,0.148714117540523,0.933,0.042,192.69,33.9,81000
"Carlisle County, KY",05000US21039,15928,0.334,0.163759491073261,,0.058,39.84,33.9,76000
"Carroll County, KY",05000US21041,73936,0.353,0.260248866595929,0.975,0.058,93.97,34,109200
"Carter County, KY",05000US21043,35706,0.389,0.186467586467586,0.995,0.1,46.34,34,138000
"Casey County, KY",05000US21045,21160,0.364,0.263887107119949,0.925,0.057,43.57,34,54500
"Christian County, KY",05000US21047,10172,0.365,0.202952793763037,0.88,0.064,237.7,34,65900
"Clark County, KY",05000US21049,9211,0.306,0.151061707282314,0.95,0.053,183.84,34,78500
"Clay County, KY",05000US21051,6780,0.38,0.40951646090535,0.81,0.097,75.85,34,82100
"Clinton County, KY",05000US21053,98724,0.349,0.224051896207585,0.925,0.083,24.49,34,119400
"Crittenden County, KY",05000US21055,12086,0.338,0.212441575784554,0.825,0.055,75.29,34,86600
"Cumberland County, KY",05000US21057,7661,0.318,0.222522117258959,0.925,0.06,48.92,34,70700
"Daviess County, KY",05000US21059,14406,0.304,0.162643756060432,0.908,0.047,173.51,34,74200
"Edmonson County, KY",05000US21061,311529,0.312,0.218550821871855,0.925,0.071,74.54,34,170800
"Elliott County, KY",05000US21063,14543,0.337,0.339425587467363,0.925,0.1,34.68,34,86400
"Estill County, KY",05000US21065,38144,0.351,0.303110986547085,0.925,0.062,34.4,34,69400
"Fayette County, KY",05000US21067,49982,0.273,0.18931600854612,0.85,0.039,359.85,34,138800
"Fleming County, KY",05000US21069,6323,0.345,0.223129063494259,0.975,0.063,34.3,34,61600
"Floyd County, KY",05000US21071,8543,0.376,0.307036928565723,0.94,0.094,50.17,34,108700
"Franklin County, KY",05000US21073,17051,0.332,0.147062502606013,0.789,0.044,268.5,34,129500
"Fulton County, KY",05000US21075,24705,0.32,0.267189899334585,,0.077,221.66,34,122000
"Gallatin County, KY",05000US21077,37379,0.358,0.135595252367822,0.925,0.053,72.51,34,94400
"Garrard County, KY",05000US21079,26092,0.305,0.19277179699515,0.875,0.052,64.98,34,102700
"Grant County, KY",05000US21081,11123,0.363,0.201702657807309,0.867,0.054,59.36,34,75000
"Graves County, KY",05000US21083,36255,0.301,0.183941208492107,0.939,0.063,140.61,34,99700
"Grayson County, KY",05000US21085,8716,0.365,0.241985119395427,0.88,0.068,99.61,34,105600
"Green County, KY",05000US21087,107573,0.381,0.195990888382688,0.925,0.054,47.36,34,145700
"Greenup County, KY",05000US21089,28031,0.398,0.175638187575308,0.954,0.078,52.27,34,52700
"Hancock County, KY",05000US21091,18629,0.345,0.17133271633503,0.925,0.051,53.74,34,123700
"Hardin County, KY",05000US21093,18510,0.329,0.14254442812293,0.903,0.051,123.66,34,83600
"Harlan County, KY",05000US21095,46362,0.365,0.323910181392627,0.882,0.117,86.97,34,113500
"Harrison County, KY",05000US21097,15528,0.301,0.189675870348139,0.84,0.047,127.09,34,122300
"Hart County, KY",05000US21099,4691,0.371,0.241728042211718,0.975,0.052,37.9,34,68200
"Henderson County, KY",05000US21101,46359,0.326,0.191520757625812,0.91,0.05,192.72,34,92500
"Henry County, KY",05000US21103,13357,0.316,0.172556902924583,0.97,0.048,36.11,34,79400
"Hickman County, KY",05000US21105,759724,0.352,0.167743372688795,,0.058,49.19,34.1,154100
"Hopkins County, KY",05000US21107,51015,0.35,0.161354669976506,0.875,0.057,124.32,34.1,160500
"Jackson County, KY",05000US21109,23280,0.375,0.330966231019113,0.875,0.086,25.39,34.1,83800
"Jefferson County, KY",05000US21111,163393,0.316,0.160118787667045,0.79,0.049,562.46,34.1,147000
"Jessamine County, KY",05000US21113,15884,0.315,0.187201704254491,0.88,0.043,172.93,34.1,50900
"Johnson County, KY",05000US21115,31740,0.372,0.261705208653298,0.958,0.084,72.5,34.1,77000
"Kenton County, KY",05000US21117,14127,0.285,0.135669887569142,0.916,0.046,218.48,34.1,111600
"Knott County, KY",05000US21119,59950,0.402,0.315713060120108,0.925,0.099,18.01,34.1,99900
"Knox County, KY",05000US21121,15870,0.393,0.344119840472099,0.888,0.083,74.34,34.1,82800
"Larue County, KY",05000US21123,6896,0.336,0.164053426248548,0.975,0.053,49.36,34.1,63800
"Laurel County, KY",05000US21125,10869,0.378,0.228447910485717,0.85,0.063,89.97,34.1,44200
"Lawrence County, KY",05000US21127,23382,0.422,0.224111578142912,0.925,0.094,60.68,34.1,57300
"Lee County, KY",05000US21129,13646,0.339,0.384364820846906,0.975,0.085,48.59,34.1,63500
"Leslie County, KY",05000US21131,24424,0.432,0.324546485260771,0.975,0.108,46.76,34.1,89400
"Letcher County, KY",05000US21133,9353,0.386,0.298354265915981,0.915,0.112,33.84,34.1,88700
"Lewis County, KY",05000US21135,26757,0.383,0.282389042736322,0.975,0.086,38.49,34.1,96500
"Lincoln County, KY",05000US21137,8325,0.308,0.251915708812261,0.95,0.069,47.36,34.1,129400
"Livingston County, KY",05000US21139,65292,0.297,0.138834741173923,0.975,0.074,77.81,34.1,127600
"Logan County, KY",05000US21141,17850,0.352,0.181135794980666,0.895,0.048,145.86,34.1,62500
"Lyon County, KY",05000US21143,9492,0.333,0.14899464776508,0.975,0.058,27.77,34.1,98200
"McCracken County, KY",05000US21145,87324,0.337,0.177565557729941,0.907,0.059,201.98,34.1,147400
"McCreary County, KY",05000US21147,12887,0.343,0.425010769893532,0.875,0.083,51.6,34.1,56500
"McLean County, KY",05000US21149,19497,0.368,0.183253333333333,0.875,0.05,46.76,34.1,99700
"Madison County, KY",05000US21151,31213,0.322,0.212901152153489,0.93,0.044,168.27,34.1,115300
"Magoffin County, KY",05000US21153,12478,0.337,0.295191626662469,0.975,0.147,35.82,34.1,75600
"Marion County, KY",05000US21155,17229,0.306,0.190694167698853,0.925,0.051,89.12,34.1,105600
"Marshall County, KY",05000US21157,28751,0.341,0.104999015941744,0.93,0.057,90.64,34.1,134700
"Martin County, KY",05000US21159,6345,0.393,0.324141090242785,0.925,0.096,68.25,34.1,78500
"Mason County, KY",05000US21161,21411,0.301,0.203893260753802,0.875,0.061,137.21,34.1,134000
"Meade County, KY",05000US21163,9983,0.359,0.15555477454047,0.93,0.056,72.34,34.1,77600
"Menifee County, KY",05000US21165,10692,0.333,0.241129032258064,0.975,0.087,26.59,34.1,71600
"Mercer County, KY",05000US21167,27391,0.358,0.181338111179216,0.936,0.051,112.97,34.1,114500
"Metcalfe County, KY",05000US21169,13379,0.338,0.228055949726333,0.925,0.053,36.68,34.1,76900
"Monroe County, KY",05000US21171,31216,0.299,0.260568720379147,0.975,0.044,34.67,34.1,81400
"Montgomery County, KY",05000US21173,44875,0.322,0.251111605157848,0.89,0.066,145.1,34.2,139000
"Morgan County, KY",05000US21175,7062,0.355,0.249395718232044,0.875,0.08,,34.2,86200
"Muhlenberg County, KY",05000US21177,24152,0.378,0.196511048346902,0.89,0.071,67.34,34.2,85400
"Nelson County, KY",05000US21179,63876,0.324,0.139104423903021,0.92,0.051,98.11,34.2,250500
"Nicholas County, KY",05000US21181,10673,0.325,0.260242354298904,0.925,0.06,75.94,34.2,97000
"Ohio County, KY",05000US21183,4552,0.372,0.211713427277728,0.94,0.064,111.9,34.2,66200
"Oldham County, KY",05000US21185,14509,0.28,0.059810137197679,0.96,0.04,64.68,34.2,102100
"Owen County, KY",05000US21187,27818,0.3,0.176532066508314,0.925,0.041,21.69,34.2,72800
"Owsley County, KY",05000US21189,62791,0.336,0.37148639532269,,0.104,14.36,34.2,73100
"Pendleton County, KY",05000US21191,12387,0.324,0.148204949459742,0.925,0.055,59.59,34.2,80200
"Perry County, KY",05000US21193,63772,0.37,0.274176802135865,0.921,0.089,104.94,34.2,109100
"Pike County, KY",05000US21195,2191,0.389,0.251934777318082,0.917,0.095,37.34,34.2,115000
"Powell County, KY",05000US21197,16893,0.363,0.25973484532644,0.925,0.072,61.18,34.2,75100
"Pulaski County, KY",05000US21199,24302,0.336,0.249772469622699,0.938,0.06,124.14,34.2,117300
"Robertson County, KY",05000US21201,17684,0.346,0.244016893477241,,0.065,0,34.2,88600
"Rockcastle County, KY",05000US21203,51348,0.36,0.233997584541063,0.94,0.066,70.02,34.2,167700
"Rowan County, KY",05000US21205,44967,0.344,0.258989424206816,0.995,0.06,69.26,34.2,176800
"Russell County, KY",05000US21207,17856,0.346,0.264590992647059,0.9,0.119,58.52,34.2,119700
"Scott County, KY",05000US21209,17798,0.294,0.107172416577508,0.86,0.041,255.08,34.2,186100
"Shelby County, KY",05000US21211,25315,0.33,0.128508157973243,0.92,0.041,137.31,34.2,104300
